Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank,Partner_Clean,Partner_Name,Origin,Origin_Population,Twitter_Handle,Twitter_Followers_Est,Data_Source
11,David Hasselhoff,8,,0,,,58,Kym Johnson,Actor/Actress,Maryland,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,,Kym Johnson,Kym Johnson,Australia,26000000,KymHerjavec,280000,cached
11,David Hasselhoff,9,,0,,,58,Kym Johnson,Actor/Actress,Maryland,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,,Kym Johnson,Kym Johnson,Australia,26000000,KymHerjavec,280000,cached
11,David Hasselhoff,10,,0,,,58,Kym Johnson,Actor/Actress,Maryland,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,,Kym Johnson,Kym Johnson,Australia,26000000,KymHerjavec,280000,cached
11,David Hasselhoff,11,,0,,,58,Kym Johnson,Actor/Actress,Maryland,United States,Eliminated Week 1,12,,Eliminated,1.0,0,0,,,,Kym Johnson,Kym Johnson,Australia,26000000,KymHerjavec,280000,cached
11,Florence Henderson,1,18.0,3,6.0,0.0,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,1,30,0.079295154185022,-0.2841134990108947,5.0,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,2,19.0,3,6.333333333333333,0.5773502691896257,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,1,30,0.085972850678733,-0.3466991979941923,5.0,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,3,20.0,3,6.666666666666667,0.5773502691896257,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,1,30,0.090497737556561,-0.8373248339703456,4.0,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,4,17.5,3,5.833333333333333,0.2886751345948127,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,1,30,0.0977653631284916,-0.5730786882693251,6.0,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,5,21.0,3,7.0,0.0,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,1,30,0.1153846153846153,-0.641688947919748,5.0,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,6,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,7,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,8,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,9,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,10,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Florence Henderson,11,,0,,,76,Corky Ballas,Actor/Actress,Indiana,United States,Eliminated Week 5,8,,Eliminated,5.0,0,0,,,,Corky Ballas,Corky Ballas,Texas,30503301,,10000,cached
11,Jennifer Grey,1,24.0,3,8.0,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.105726872246696,1.5755384945149593,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,2,24.0,3,8.0,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1085972850678733,1.2423387928125238,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,3,24.0,3,8.0,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1085972850678733,0.7575796116874545,2.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,4,28.0,3,9.333333333333334,0.2886751345948127,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1564245810055866,1.9458020578446849,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,5,25.0,3,8.333333333333334,0.5773502691896255,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1373626373626373,0.8250286473253902,2.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,6,29.0,3,9.666666666666666,0.5773502691896258,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1400970921157704,-0.1456460508376062,5.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,7,36.5,4,9.125,0.2499999999999998,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,40,0.1750599520383693,1.194648260376006,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,8,28.5,3,9.5,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.2150943396226415,0.8856148855400954,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,9,30.0,3,10.0,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.2631578947368421,1.1766968108291045,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,10,30.0,3,10.0,0.0,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,1,30,0.3614466540883231,1.3074159233352312,1.0,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Jennifer Grey,11,,0,,,50,Derek Hough,Actor/Actress,New York,United States,1st Place,1,1.0,Winner,,0,0,,,,Derek Hough,Derek Hough,Utah,3417734,daborhough,1800000,cached
11,Kurt Warner,1,19.0,3,6.333333333333333,1.1547005383792517,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.0837004405286343,0.0258284999100809,4.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,2,21.0,3,7.0,0.0,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.0950226244343891,0.2889159983284941,4.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,3,23.0,3,7.666666666666667,0.5773502691896258,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.1040723981900452,0.3588535002730044,3.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,4,17.0,3,5.666666666666667,0.2886751345948129,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.0949720670391061,-0.6930253904652304,7.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,5,24.0,3,8.0,0.0,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.1318681318681318,0.4583492485141057,3.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,6,21.9999,3,7.3333,0.0,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.1062800695461289,-1.930147949489449,7.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,7,35.0,4,8.75,0.5000000000000001,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,40,0.1678657074340527,0.1706640371965722,2.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,8,24.0,3,8.0,0.0,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,1,30,0.1811320754716981,-1.107018606925119,3.0,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,9,,0,,,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,10,,0,,,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kurt Warner,11,,0,,,39,Anna Trebunskaya,Athlete,Iowa,United States,Eliminated Week 8,5,,Eliminated,8.0,0,0,,,,Anna Trebunskaya,Anna Trebunskaya,Russia,144000000,AnnaTrebunskaya,50000,cached
11,Kyle Massey,1,23.0,3,7.666666666666667,0.5773502691896257,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1013215859030837,1.2655964955939836,2.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,2,22.0,3,7.333333333333333,0.5773502691896257,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.0995475113122171,0.6067235964898373,3.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,3,23.0,3,7.666666666666667,0.5773502691896257,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1040723981900452,0.3588535002730044,3.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,4,20.0,3,6.666666666666667,0.2886751345948129,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1117318435754189,0.026654822710201,4.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,5,20.0,3,6.666666666666667,1.5275252316519463,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1098901098901098,-1.0083683467310325,6.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,6,29.9999,3,9.999966666666666,0.5773502691896258,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1449275432332379,0.1092536575182703,4.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,7,33.5,4,8.375,0.478713553878169,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,40,0.1606714628297362,-0.8533201859828614,4.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,8,28.0,3,9.333333333333334,0.2886751345948127,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.2113207547169811,0.6642111641550715,2.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,9,29.0,3,9.666666666666666,0.5773502691896258,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.2543859649122807,0.3922322702763681,2.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,10,27.3332,3,9.111066666666666,0.3849194244687229,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,1,30,0.3293164561842318,-0.186805720767964,2.0,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Kyle Massey,11,,0,,,19,Lacey Schwimmer,Actor/Actress,Georgia,United States,2nd Place,2,2.0,Finalist,,0,0,,,,Lacey Schwimmer,Lacey Schwimmer,Utah,3417734,LaceySchwimmer,85000,cached
11,Margaret Cho,1,15.0,3,5.0,0.0,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.066079295154185,-1.2139394957738217,7.0,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,2,18.0,3,6.0,0.0,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.0814479638009049,-0.6645067961555354,6.0,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,3,18.0,3,6.0,0.0,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,1,30,0.0814479638009049,-1.6347770567992457,6.0,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,4,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,5,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,6,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,7,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,8,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,9,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,10,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Margaret Cho,11,,0,,,41,Louis van Amstel,Comedian,California,United States,Eliminated Week 3,10,,Eliminated,3.0,0,0,,,,Louis van Amstel,Louis van Amstel,Netherlands,0,LouisVanAmstel,35000,cached
11,Michael Bolton,1,16.0,3,5.333333333333333,0.5773502691896257,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,1,30,0.0704845814977973,-0.903997496852846,6.0,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,2,12.0,3,4.0,1.0,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,1,30,0.0542986425339366,-2.571352385123595,7.0,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,3,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,4,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,5,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,6,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,7,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,8,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,9,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,10,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Michael Bolton,11,,0,,,57,Chelsie Hightower,Singer/Rapper,Connecticut,United States,Eliminated Week 2,11,,Eliminated,2.0,0,0,,,,Chelsie Hightower,Chelsie Hightower,Utah,3417734,ChelsiHightower,95000,cached
11,Rick Fox,1,22.0,3,7.333333333333333,0.5773502691896257,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.0969162995594713,0.955654496673008,3.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,2,21.0,3,7.0,0.0,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.0950226244343891,0.2889159983284941,4.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,3,24.0,3,8.0,0.0,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.1085972850678733,0.7575796116874545,2.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,4,19.5,3,6.5,0.5,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.1089385474860335,-0.0932918794857041,5.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,5,24.0,3,8.0,0.0,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.1318681318681318,0.4583492485141057,3.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,6,30.0,3,10.0,0.0,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,30,0.144928026326659,0.1092791500383588,3.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,7,34.5,4,8.625,0.2499999999999998,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,1,40,0.1654676258992805,-0.1706640371965722,3.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,8,,0,,,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,9,,0,,,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,10,,0,,,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,Rick Fox,11,,0,,,41,Cheryl Burke,Athlete,,Canada,Eliminated Week 7,6,,Eliminated,7.0,0,0,,,,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
11,The Situation,1,15.0,3,5.0,0.0,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.066079295154185,-1.2139394957738217,7.0,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,2,18.0,3,6.0,0.0,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.0814479638009049,-0.6645067961555354,6.0,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,3,20.0,3,6.666666666666667,0.5773502691896257,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.090497737556561,-0.8373248339703456,4.0,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,4,14.0,3,4.666666666666667,0.2886751345948129,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,1,30,0.0782122905027933,-1.4127056036406618,9.0,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,5,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,6,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,7,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,8,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,9,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,10,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
11,The Situation,11,,0,,,28,Karina Smirnoff,TV Personality,New York,United States,Eliminated Week 4,9,,Eliminated,4.0,0,0,,,,Karina Smirnoff,Karina Smirnoff,Ukraine,37000000,Aborskarina,210000,cached
12,Chelsea Kane,1,21.0,3,7.0,0.0,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.1014492753623188,0.6729265849104535,3.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,2,18.0,3,6.0,1.0,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.0833333333333333,-0.6862435664967211,5.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,3,23.0,3,7.666666666666667,0.5773502691896257,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.1074766355140186,0.5788596842339379,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,4,26.0,3,8.666666666666666,0.5773502691896258,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.1262135922330097,1.3630186738314591,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,5,26.0,3,8.666666666666666,0.5773502691896258,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.134020618556701,0.8551861104941365,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,6,28.0,3,9.333333333333334,0.5773502691896258,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.1555555555555555,1.114772822866588,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,7,32.0,4,8.0,0.408248290463863,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,40,0.169761273209549,0.447213595499957,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,8,27.5,3,9.166666666666666,0.2886751345948131,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.2115384615384615,0.9486832980505138,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,9,36.5,3,12.166666666666666,0.2886751345948131,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.3106382978723404,1.53941646848971,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,10,29.666600000000003,3,9.888866666666669,0.192488579747821,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,1,30,0.3396948007112996,0.707106781186546,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chelsea Kane,11,,0,,,22,Mark Ballas,Actor/Actress,Arizona,United States,3rd Place,3,3.0,Finalist,,0,0,,,,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
12,Chris Jericho,1,19.0,3,6.333333333333333,0.5773502691896257,40,Cheryl Burke,Athlete,New York,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.0917874396135265,0.0560772154092049,4.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
12,Chris Jericho,2,23.0,3,7.666666666666667,0.5773502691896257,40,Cheryl Burke,Athlete,New York,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.1064814814814814,1.410611775576593,1.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
12,Chris Jericho,3,21.0,3,7.0,0.0,40,Cheryl Burke,Athlete,New York,United States,Eliminated Week 6,7,,Eliminated,6.0,1,30,0.0981308411214953,-0.1447149210584838,3.0,Cheryl Burke,Cheryl Burke,California,38965193,CherylBurke,450000,cached
